0.005 	345.877 	5.03661 	97493.7
0.015 	345.842 	5.15903 	97457.6
0.025 	345.806 	5.28145 	97421.6
0.035 	345.77 	5.40387 	97385.6
0.045 	345.735 	5.5263 	97349.5
0.055 	345.699 	5.64872 	97313.5
0.065 	345.664 	5.77114 	97277.5
0.075 	345.628 	5.89356 	97241.4
0.085 	345.593 	6.01598 	97205.4
0.095 	345.557 	6.1384 	97169.4
0.105 	345.521 	6.26082 	97133.3
0.115 	345.486 	6.38325 	97097.3
0.125 	345.45 	6.50567 	97061.3
0.135 	345.415 	6.62809 	97025.2
0.145 	345.379 	6.75051 	96989.2
0.155 	345.343 	6.87293 	96953.1
0.165 	345.308 	6.99535 	96917.1
0.175 	345.272 	7.11777 	96881.1
0.185 	345.237 	7.24019 	96845
0.195 	345.201 	7.36262 	96809
0.205 	345.165 	7.48504 	96773
0.215 	345.13 	7.60746 	96736.9
0.225 	345.094 	7.72988 	96700.9
0.235 	345.059 	7.8523 	96664.9
0.245 	345.023 	7.97472 	96628.8
0.255 	344.988 	8.09714 	96592.8
0.265 	344.952 	8.21957 	96556.7
0.275 	344.916 	8.34199 	96520.7
0.285 	344.881 	8.46441 	96484.7
0.295 	344.845 	8.58683 	96448.6
0.305 	344.81 	8.70925 	96412.6
0.315 	344.774 	8.83167 	96376.6
0.325 	344.738 	8.95409 	96340.5
0.335 	344.703 	9.07651 	96304.5
0.345 	344.667 	9.19894 	96268.5
0.355 	344.632 	9.32136 	96232.4
0.365 	344.596 	9.44378 	96196.4
0.375 	344.561 	9.5662 	96160.4
0.385 	344.467 	9.83765 	96069.8
0.395 	344.374 	10.1091 	95979.3
0.405 	344.281 	10.3805 	95888.7
0.415 	344.188 	10.652 	95798.2
0.425 	344.095 	10.9234 	95707.6
0.435 	344.002 	11.1949 	95617.1
0.445 	343.909 	11.4663 	95526.5
0.455 	343.816 	11.7378 	95436
0.465 	343.723 	12.0092 	95345.5
0.475 	343.63 	12.2807 	95254.9
0.485 	343.537 	12.5521 	95164.4
0.495 	343.444 	12.8236 	95073.8
0.505 	343.351 	13.095 	94983.3
0.515 	343.258 	13.3665 	94892.7
0.525 	343.165 	13.6379 	94802.2
0.535 	343.071 	13.9093 	94711.6
0.545 	342.978 	14.1808 	94621.1
