0.005 	347.91 	1.26866 	99479.7
0.015 	347.896 	1.3083 	99465.8
0.025 	347.882 	1.34794 	99451.9
0.035 	347.869 	1.38758 	99438
0.045 	347.855 	1.42722 	99424.1
0.055 	347.841 	1.46686 	99410.2
0.065 	347.827 	1.5065 	99396.3
0.075 	347.813 	1.54613 	99382.4
0.085 	347.799 	1.58577 	99368.5
0.095 	347.785 	1.62541 	99354.7
0.105 	347.772 	1.66505 	99340.8
0.115 	347.758 	1.70469 	99326.9
0.125 	347.744 	1.74433 	99313
0.135 	347.73 	1.78397 	99299.1
0.145 	347.716 	1.82361 	99285.2
0.155 	347.702 	1.86325 	99271.3
0.165 	347.688 	1.90289 	99257.4
0.175 	347.675 	1.94253 	99243.5
0.185 	347.661 	1.98217 	99229.6
0.195 	347.647 	2.02181 	99215.8
0.205 	347.633 	2.06145 	99201.9
0.215 	347.619 	2.10109 	99188
0.225 	347.605 	2.14072 	99174.1
0.235 	347.591 	2.18036 	99160.2
0.245 	347.578 	2.22 	99146.3
0.255 	347.564 	2.25964 	99132.4
0.265 	347.55 	2.29928 	99118.5
0.275 	347.536 	2.33892 	99104.6
0.285 	347.522 	2.37856 	99090.8
0.295 	347.508 	2.4182 	99076.9
0.305 	347.494 	2.45784 	99063
0.315 	347.481 	2.49748 	99049.1
0.325 	347.467 	2.53712 	99035.2
0.335 	347.453 	2.57676 	99021.3
0.345 	347.439 	2.6164 	99007.4
0.355 	347.425 	2.65604 	98993.5
0.365 	347.411 	2.69568 	98979.6
0.375 	347.398 	2.73531 	98965.8
0.385 	347.356 	2.84599 	98924.8
0.395 	347.315 	2.95666 	98883.8
0.405 	347.274 	3.06734 	98842.8
0.415 	347.232 	3.17801 	98801.9
0.425 	347.191 	3.28869 	98760.9
0.435 	347.15 	3.39936 	98719.9
0.445 	347.109 	3.51003 	98678.9
0.455 	347.067 	3.62071 	98638
0.465 	347.026 	3.73138 	98597
0.475 	346.985 	3.84206 	98556
0.485 	346.944 	3.95273 	98515.1
0.495 	346.902 	4.06341 	98474.1
0.505 	346.861 	4.17408 	98433.1
0.515 	346.82 	4.28475 	98392.1
0.525 	346.779 	4.39543 	98351.2
0.535 	346.737 	4.5061 	98310.2
0.545 	346.696 	4.61678 	98269.2
0.555 	346.655 	4.72745 	98228.3
0.565 	346.614 	4.83813 	98187.3
0.575 	346.572 	4.9488 	98146.3
0.585 	346.531 	5.05947 	98105.3
0.595 	346.49 	5.17015 	98064.4
0.605 	346.449 	5.28082 	98023.4
0.615 	346.407 	5.3915 	97982.4
0.625 	346.366 	5.50217 	97941.5
0.635 	346.325 	5.61285 	97900.5
0.645 	346.284 	5.72352 	97859.5
0.655 	346.242 	5.83419 	97818.5
0.665 	346.201 	5.94487 	97777.6
0.675 	346.16 	6.05554 	97736.6
0.685 	346.119 	6.16622 	97695.6
0.695 	346.077 	6.27689 	97654.6
0.705 	346.036 	6.38757 	97613.7
0.715 	345.995 	6.49824 	97572.7
0.725 	345.954 	6.60891 	97531.7
0.735 	345.912 	6.71959 	97490.8
0.745 	345.871 	6.83026 	97449.8
0.755 	345.812 	6.9861 	97391.8
0.765 	345.735 	7.18711 	97316.7
0.775 	345.659 	7.38811 	97241.6
0.785 	345.582 	7.58912 	97166.5
0.795 	345.505 	7.79012 	97091.4
0.805 	345.428 	7.99113 	97016.3
0.815 	345.351 	8.19214 	96941.2
0.825 	345.275 	8.39314 	96866.1
0.835 	345.198 	8.59415 	96791
0.845 	345.121 	8.79515 	96715.9
0.855 	345.044 	8.99616 	96640.8
0.865 	344.968 	9.19716 	96565.7
0.875 	344.891 	9.39817 	96490.6
0.885 	344.814 	9.59917 	96415.5
0.895 	344.737 	9.80018 	96340.4
0.905 	344.661 	10.0012 	96265.3
0.915 	344.584 	10.2022 	96190.2
0.925 	344.507 	10.4032 	96115.1
0.935 	344.43 	10.6042 	96040
0.945 	344.353 	10.8052 	95964.9
0.955 	344.277 	11.0062 	95889.8
0.965 	344.2 	11.2072 	95814.7
0.975 	344.123 	11.4082 	95739.6
0.985 	344.046 	11.6092 	95664.5
0.995 	343.97 	11.8102 	95589.4
1.005 	343.893 	12.0112 	95514.3
1.015 	343.816 	12.2122 	95439.2
1.025 	343.739 	12.4133 	95364.1
1.035 	343.662 	12.6143 	95289
1.045 	343.586 	12.8153 	95213.9
1.055 	343.509 	13.0163 	95138.8
1.065 	343.432 	13.2173 	95063.7
1.075 	343.355 	13.4183 	94988.6
1.085 	343.279 	13.6193 	94913.5
1.095 	343.202 	13.8203 	94838.4
1.105 	343.125 	14.0213 	94763.3
1.115 	343.048 	14.2223 	94688.2
1.125 	342.972 	14.4233 	94613.1
1.135 	342.846 	14.7569 	94493.3
1.145 	342.72 	15.0905 	94373.4
1.155 	342.594 	15.4241 	94253.6
1.165 	342.469 	15.7577 	94133.8
1.175 	342.343 	16.0913 	94014
1.185 	342.217 	16.4249 	93894.1
1.195 	342.091 	16.7585 	93774.3
1.205 	341.966 	17.0921 	93654.5
1.215 	341.84 	17.4257 	93534.6
1.225 	341.714 	17.7593 	93414.8
1.235 	341.588 	18.0929 	93295
1.245 	341.463 	18.4266 	93175.2
1.255 	341.337 	18.7602 	93055.3
1.265 	341.211 	19.0938 	92935.5
1.275 	341.086 	19.4274 	92815.7
1.285 	340.96 	19.761 	92695.9
1.295 	340.834 	20.0946 	92576
1.305 	340.708 	20.4282 	92456.2
1.315 	340.583 	20.7618 	92336.4
1.325 	340.457 	21.0954 	92216.5
1.335 	340.331 	21.429 	92096.7
1.345 	340.205 	21.7626 	91976.9
1.355 	340.08 	22.0962 	91857.1
1.365 	339.954 	22.4298 	91737.2
1.375 	339.828 	22.7634 	91617.4
1.385 	339.702 	23.097 	91497.6
1.395 	339.577 	23.4306 	91377.7
1.405 	339.451 	23.7642 	91257.9
1.415 	339.325 	24.0978 	91138.1
1.425 	339.2 	24.4314 	91018.3
1.435 	339.074 	24.765 	90898.4
1.445 	338.948 	25.0986 	90778.6
1.455 	338.822 	25.4322 	90658.8
1.465 	338.697 	25.7658 	90538.9
1.475 	338.571 	26.0994 	90419.1
1.485 	338.445 	26.433 	90299.3
1.495 	338.319 	26.7666 	90179.5
1.505 	338.168 	27.1735 	90038.4
1.515 	337.99 	27.6535 	89876
1.525 	337.813 	28.1335 	89713.6
1.535 	337.635 	28.6136 	89551.3
1.545 	337.458 	29.0936 	89388.9
1.555 	337.28 	29.5737 	89226.5
1.565 	337.102 	30.0537 	89064.2
1.575 	336.925 	30.5337 	88901.8
1.585 	336.747 	31.0138 	88739.4
1.595 	336.57 	31.4938 	88577.1
1.605 	336.392 	31.9738 	88414.7
1.615 	336.215 	32.4539 	88252.3
1.625 	336.037 	32.9339 	88090
1.635 	335.86 	33.414 	87927.6
1.645 	335.682 	33.894 	87765.3
1.655 	335.505 	34.374 	87602.9
1.665 	335.327 	34.8541 	87440.5
1.675 	335.149 	35.3341 	87278.2
1.685 	334.972 	35.8141 	87115.8
1.695 	334.794 	36.2942 	86953.4
1.705 	334.617 	36.7742 	86791.1
1.715 	334.439 	37.2543 	86628.7
1.725 	334.262 	37.7343 	86466.3
1.735 	334.084 	38.2143 	86304
1.745 	333.907 	38.6944 	86141.6
1.755 	333.729 	39.1744 	85979.2
1.765 	333.552 	39.6544 	85816.9
1.775 	333.374 	40.1345 	85654.5
1.785 	333.196 	40.6145 	85492.1
1.795 	333.019 	41.0946 	85329.8
1.805 	332.841 	41.5746 	85167.4
1.815 	332.664 	42.0546 	85005
1.825 	332.486 	42.5347 	84842.7
1.835 	332.309 	43.0147 	84680.3
1.845 	332.131 	43.4947 	84517.9
1.855 	331.954 	43.9748 	84355.6
1.865 	331.776 	44.4548 	84193.2
1.875 	331.599 	44.9348 	84030.9
1.885 	331.377 	45.5373 	83839.6
1.895 	331.155 	46.1398 	83648.4
1.905 	330.933 	46.7423 	83457.2
1.915 	330.712 	47.3448 	83265.9
1.925 	330.49 	47.9473 	83074.7
1.935 	330.268 	48.5498 	82883.5
1.945 	330.047 	49.1523 	82692.2
1.955 	329.825 	49.7548 	82501
1.965 	329.603 	50.3573 	82309.8
1.975 	329.381 	50.9598 	82118.6
1.985 	329.16 	51.5623 	81927.3
1.995 	328.938 	52.1648 	81736.1
2.005 	328.716 	52.7673 	81544.9
2.015 	328.495 	53.3698 	81353.6
2.025 	328.273 	53.9723 	81162.4
2.035 	328.051 	54.5748 	80971.2
2.045 	327.829 	55.1773 	80780
2.055 	327.608 	55.7798 	80588.7
2.065 	327.386 	56.3823 	80397.5
2.075 	327.164 	56.9848 	80206.3
2.085 	326.943 	57.5873 	80015
2.095 	326.721 	58.1898 	79823.8
2.105 	326.499 	58.7923 	79632.6
2.115 	326.278 	59.3948 	79441.3
2.125 	326.056 	59.9973 	79250.1
2.135 	325.834 	60.5998 	79058.9
2.145 	325.612 	61.2023 	78867.7
2.155 	325.391 	61.8048 	78676.4
2.165 	325.169 	62.4073 	78485.2
2.175 	324.947 	63.0098 	78294
2.185 	324.726 	63.6123 	78102.7
2.195 	324.504 	64.2148 	77911.5
2.205 	324.282 	64.8173 	77720.3
2.215 	324.06 	65.4198 	77529.1
2.225 	323.839 	66.0223 	77337.8
