0.005 	348.305 	0.350637 	99872.9
0.015 	348.3 	0.364242 	99867.9
0.025 	348.295 	0.377846 	99863
0.035 	348.29 	0.391451 	99858
0.045 	348.285 	0.405056 	99853
0.055 	348.28 	0.41866 	99848.1
0.065 	348.275 	0.432265 	99843.1
0.075 	348.27 	0.445869 	99838.1
0.085 	348.265 	0.459474 	99833.2
0.095 	348.26 	0.473079 	99828.2
0.105 	348.255 	0.486683 	99823.2
0.115 	348.25 	0.500288 	99818.3
0.125 	348.245 	0.513892 	99813.3
0.135 	348.24 	0.527497 	99808.3
0.145 	348.235 	0.541102 	99803.4
0.155 	348.23 	0.554706 	99798.4
0.165 	348.225 	0.568311 	99793.4
0.175 	348.22 	0.581915 	99788.5
0.185 	348.215 	0.59552 	99783.5
0.195 	348.21 	0.609125 	99778.5
0.205 	348.205 	0.622729 	99773.6
0.215 	348.2 	0.636334 	99768.6
0.225 	348.195 	0.649938 	99763.6
0.235 	348.19 	0.663543 	99758.7
0.245 	348.185 	0.677148 	99753.7
0.255 	348.181 	0.690752 	99748.7
0.265 	348.176 	0.704357 	99743.7
0.275 	348.171 	0.717961 	99738.8
0.285 	348.166 	0.731566 	99733.8
0.295 	348.161 	0.745171 	99728.8
0.305 	348.156 	0.758775 	99723.9
0.315 	348.151 	0.77238 	99718.9
0.325 	348.146 	0.785984 	99713.9
0.335 	348.141 	0.799589 	99709
0.345 	348.136 	0.813194 	99704
0.355 	348.131 	0.826798 	99699
0.365 	348.126 	0.840403 	99694.1
0.375 	348.121 	0.854007 	99689.1
0.385 	348.103 	0.900086 	99671.6
0.395 	348.086 	0.946165 	99654.1
0.405 	348.068 	0.992244 	99636.5
0.415 	348.051 	1.03832 	99619
0.425 	348.033 	1.0844 	99601.5
0.435 	348.016 	1.13048 	99584
0.445 	347.998 	1.17656 	99566.5
0.455 	347.981 	1.22264 	99548.9
0.465 	347.963 	1.26872 	99531.4
0.475 	347.946 	1.31479 	99513.9
0.485 	347.928 	1.36087 	99496.4
0.495 	347.91 	1.40695 	99478.8
0.505 	347.893 	1.45303 	99461.3
0.515 	347.875 	1.49911 	99443.8
0.525 	347.858 	1.54519 	99426.3
0.535 	347.84 	1.59127 	99408.8
0.545 	347.823 	1.63735 	99391.2
0.555 	347.805 	1.68342 	99373.7
0.565 	347.788 	1.7295 	99356.2
0.575 	347.77 	1.77558 	99338.7
0.585 	347.753 	1.82166 	99321.2
0.595 	347.735 	1.86774 	99303.6
0.605 	347.717 	1.91382 	99286.1
0.615 	347.7 	1.9599 	99268.6
0.625 	347.682 	2.00598 	99251.1
0.635 	347.665 	2.05205 	99233.5
0.645 	347.647 	2.09813 	99216
0.655 	347.63 	2.14421 	99198.5
0.665 	347.612 	2.19029 	99181
0.675 	347.595 	2.23637 	99163.5
0.685 	347.577 	2.28245 	99145.9
0.695 	347.56 	2.32853 	99128.4
0.705 	347.542 	2.37461 	99110.9
0.715 	347.524 	2.42068 	99093.4
0.725 	347.507 	2.46676 	99075.9
0.735 	347.489 	2.51284 	99058.3
0.745 	347.472 	2.55892 	99040.8
0.755 	347.443 	2.63408 	99012.2
0.765 	347.403 	2.73832 	98972.6
0.775 	347.363 	2.84257 	98933
0.785 	347.323 	2.94681 	98893.4
0.795 	347.284 	3.05105 	98853.8
0.805 	347.244 	3.1553 	98814.2
0.815 	347.204 	3.25954 	98774.6
0.825 	347.164 	3.36378 	98734.9
0.835 	347.124 	3.46802 	98695.3
0.845 	347.084 	3.57227 	98655.7
0.855 	347.044 	3.67651 	98616.1
0.865 	347.004 	3.78075 	98576.5
0.875 	346.965 	3.885 	98536.9
0.885 	346.925 	3.98924 	98497.3
0.895 	346.885 	4.09348 	98457.6
0.905 	346.845 	4.19773 	98418
0.915 	346.805 	4.30197 	98378.4
0.925 	346.765 	4.40621 	98338.8
0.935 	346.725 	4.51045 	98299.2
0.945 	346.685 	4.6147 	98259.6
0.955 	346.645 	4.71894 	98219.9
0.965 	346.606 	4.82318 	98180.3
0.975 	346.566 	4.92743 	98140.7
0.985 	346.526 	5.03167 	98101.1
0.995 	346.486 	5.13591 	98061.5
1.005 	346.446 	5.24015 	98021.9
1.015 	346.406 	5.3444 	97982.3
1.025 	346.366 	5.44864 	97942.6
1.035 	346.326 	5.55288 	97903
1.045 	346.287 	5.65713 	97863.4
1.055 	346.247 	5.76137 	97823.8
1.065 	346.207 	5.86561 	97784.2
1.075 	346.167 	5.96986 	97744.6
1.085 	346.127 	6.0741 	97705
1.095 	346.087 	6.17834 	97665.3
1.105 	346.047 	6.28258 	97625.7
1.115 	346.007 	6.38683 	97586.1
1.125 	345.968 	6.49107 	97546.5
1.135 	345.889 	6.69964 	97469.2
1.145 	345.81 	6.90822 	97391.8
1.155 	345.731 	7.11679 	97314.5
1.165 	345.652 	7.32537 	97237.1
1.175 	345.573 	7.53394 	97159.8
1.185 	345.494 	7.74251 	97082.4
1.195 	345.415 	7.95109 	97005.1
1.205 	345.336 	8.15966 	96927.7
1.215 	345.257 	8.36824 	96850.4
1.225 	345.178 	8.57681 	96773.1
1.235 	345.099 	8.78539 	96695.7
1.245 	345.02 	8.99396 	96618.4
1.255 	344.941 	9.20253 	96541
1.265 	344.862 	9.41111 	96463.7
1.275 	344.783 	9.61968 	96386.3
1.285 	344.704 	9.82826 	96309
1.295 	344.625 	10.0368 	96231.7
1.305 	344.546 	10.2454 	96154.3
1.315 	344.468 	10.454 	96077
1.325 	344.389 	10.6626 	95999.6
1.335 	344.31 	10.8711 	95922.3
1.345 	344.231 	11.0797 	95844.9
1.355 	344.152 	11.2883 	95767.6
1.365 	344.073 	11.4968 	95690.2
1.375 	343.994 	11.7054 	95612.9
1.385 	343.915 	11.914 	95535.6
1.395 	343.836 	12.1226 	95458.2
1.405 	343.757 	12.3311 	95380.9
1.415 	343.678 	12.5397 	95303.5
1.425 	343.599 	12.7483 	95226.2
1.435 	343.52 	12.9569 	95148.8
1.445 	343.441 	13.1654 	95071.5
1.455 	343.362 	13.374 	94994.1
1.465 	343.283 	13.5826 	94916.8
1.475 	343.204 	13.7912 	94839.5
1.485 	343.125 	13.9997 	94762.1
1.495 	343.046 	14.2083 	94684.8
1.505 	342.94 	14.4915 	94582
1.515 	342.805 	14.8494 	94453.9
1.525 	342.671 	15.2073 	94325.8
1.535 	342.537 	15.5651 	94197.6
1.545 	342.402 	15.923 	94069.5
1.555 	342.268 	16.2809 	93941.4
1.565 	342.133 	16.6387 	93813.2
1.575 	341.999 	16.9966 	93685.1
1.585 	341.865 	17.3545 	93557
1.595 	341.73 	17.7123 	93428.8
1.605 	341.596 	18.0702 	93300.7
1.615 	341.461 	18.4281 	93172.6
